"2121","0000-00-00 00:00:00","1785-01-01 00:00:01","1785-12-31 23:59:59","false",,,"Translation of  ..","Translation of the relics (1785) of Venerable Arsenius of Novgorod, fool-for-Christ (1570).","ar","ars","Translation @ relics (1785) @ Arsenius @ Novgorod,  (1570).","venerable, fool-for-Christ","NULL","NULL","0","NULL","0","1785-05-08","4","Прп. Арсения Новгородского, юродивого.",,,"0","Traducerea moaşte (1785) de Arsenie Cuviosului din Novgorod, nebunul-pentru-Hristos (1570).",,"0","Μετάφραση από τα λείψανα (1785) του Οσίου Αρσενίου του Νόβγκοροντ, ανόητος-για-Χριστού (1570)."
"2122","0000-00-00 00:00:00","0401-01-01 00:00:01","0500-12-31 23:59:59","false",,,"Venerable Hierax  ..","Venerable Hierax of Egypt (5th c.).","hi","hie","Hierax @ Egypt (5th c.).","venerable","NULL","NULL","0","NULL","0","0401-05-08","5","Прп. Иеракса Египетского.",,,"0","Hierax Cuviosul din Egipt (c. 5-a).",,"0","Σεβάσμιος Hierax της Αιγύπτου (5ος αι.)"
"2123","0000-00-00 00:00:00","2009-01-01 00:00:01","2009-12-31 23:59:59","false",,,"The Monks Zosima  ..","The Monks Zosima and Adrian of Volokolamsk (15-16th c.).","zo","zos","The Monks Zosima ; Adrian @ Volokolamsk (15-16th c.).","monks, monk","NULL","NULL","0","NULL","0","1550-05-08","6","Прпп. Зосимы и Адриана Волоколамских (XV-XVI).",,,"0","Zosima Călugării şi Adrian de Volokolamsk (15-c. 16).",,"0","Οι μοναχοί Zosima και Adrian των Volokolamsk (15-16ος αι.)"
"2124","0000-00-00 00:00:00","0375-01-01 00:00:01","0375-12-31 23:59:59","false",,,"St. Emilia (375),  ..","St. Emilia (375), mother of Sts. Macrina, Basil the Great and Gregory of Nyssa.","em","emi","Emilia (375), mother @ Macrina, Basil Great ; Gregory @ Nyssa.","saint, saint, saints","NULL","NULL","0","NULL","0","0375-05-08","7","Прп. Кассиана послушника и постника, Печерского (XIII-XIV).",,,"0","Sf. Emilia (375), mama Sf. Macrina, Vasile cel Mare şi Grigore de Nyssa.",,"0","Στ. Emilia (375), η μητέρα των Αγίων. Μακρίνα, ο Μέγας Βασίλειος και Γρηγόριος Νύσσης."
"2125","0000-00-00 00:00:00","2009-01-01 00:00:01","2009-12-31 23:59:59","false",,,"Venarable Cassian,  ..","Venarable Cassian, recluse and faster of the Kiev Caves (13-14th c.).","ve","ven","Venarable Cassian, recluse ; faster @ Kiev Caves (13-14th c.).",,"NULL","NULL","0","NULL","0","2-08-05","8","Св. Емилии, матери свв. Макрины, Василия Великого и Григория Нисского.",,,"0","Venarable Cassian, pustnic şi mai rapidă a Peşterilor Kiev (13-c. 14).",,"0","Venarable Cassian, έγκλειστη και ταχύτερη του Κιέβου Σπήλαια (13-14ος αιώνας)."
"2126","0000-00-00 00:00:00","1012-01-01 00:00:01","1012-12-31 23:59:59","false",,,"St. Macarius  ..","St. Macarius of Ghent, archbishop (1012) (Neth.).","ma","mac","Macarius @ Ghent, (1012).","saint, archbishop, bishop, netherland","NULL","NULL","0","NULL","0","1012-05-08","9","Свт. Макария, архиеп. Гентского (Нидерл.).",,,"0","Sf. Macarie din Ghent, arhiepiscop (1012) (Neth.).",,"0","Αγ. Μακάριο της Γάνδης, αρχιεπίσκοπος (1012) (Neth.)."
"2127","0000-00-00 00:00:00","0652-01-01 00:00:01","0652-12-31 23:59:59","false",,,"St. Iduberga,  ..","St. Iduberga, foundress of Nijvel (652) (Neth.).","id","idu","Iduberga, foundress @ Nijvel (652).","saint, netherland","NULL","NULL","0","NULL","0","0652-05-08","10","Св. Идуберга, основателя Ниджвельского (652) (Нидерл.).",,,"0","Sf. Iduberga, fondatoare a Nijvel (652) (Neth.).",,"0","Στ. Iduberga, ιδρύτρια της Nijvel (652) (Neth.)."
"2128","0000-00-00 00:00:00","2009-01-01 00:00:01","2009-12-31 23:59:59","false",,,"Commemoration  ..","Commemoration of the healing of blinded Stephen by the Icon of the Most Holy Theotokos of Cassiopia.","st","ste","of healing @ blinded Stephen by Icon @ Most Theotokos @ Cassiopia.","commemoration, holy","NULL","NULL","0","NULL","0","2009-05-08","11","Воспоминание исцеления слепого Стефана Кассиопейского иконой Божией Матери.",,,"0","Comemorarea vindecarea lui Ştefan orbit de Icoana Preasfintei Născătoare de Dumnezeu de Cassiopia.",,"0","Εορτασμός της επετείου της επούλωσης των τύφλωσε Στεφάνου από την εικόνα της Υπεραγίας Θεοτόκου του Cassiopia."
"2129","0000-00-00 00:00:00","2009-01-01 00:00:01","2009-12-31 23:59:59","false",,,"Hiermartyrs Indract  ..","Hiermartyrs Indract and Comp, at Shapwick.","in","ind","Hiermartyrs Indract ; Comp, @ Shapwick.","martyrs","NULL","NULL","0","NULL","0","2009-05-08","12","Мчч. Индракта и Компа Шапшикских.",,,"0","Hiermartyrs Indract si Comp, la Shapwick.",,"0","Hiermartyrs Indract και Comp, σε Shapwick."
"2130","0000-00-00 00:00:00","2009-01-01 00:00:01","2009-12-31 23:59:59","false",,,"St. Wiro, bishop  ..","St. Wiro, bishop of Utrecht.","wi","wir","Wiro, @ Utrecht.","saint, bishop","NULL","NULL","0","NULL","0","2009-05-08","13","Св. Виро еп. Утрехтского.",,,"0","Sf. Wiro, episcop de Utrecht.",,"0","Στ. Wiro, επίσκοπος της Ουτρέχτης."
"2131","0000-00-00 00:00:00","2009-01-01 00:00:01","2009-12-31 23:59:59","false",,,"St. Odger, hierodeacon,  ..","St. Odger, hierodeacon, of Odilienberg.","od","odg","Odger, hiero, @ Odilienberg.","saint, deacon","NULL","NULL","0","NULL","0","2009-05-08","14","Св. Одгера иеродиакона Одиленбергского.",,,"0","Sf. Odger, ierodiacon, de Odilienberg.",,"0","Στ. Odger, Ιεροδιάκονος, της Odiliënberg."
"2132","0000-00-00 00:00:00","2009-01-01 00:00:01","2009-12-31 23:59:59","false",,,"St. Milles the  ..","St. Milles the Melode, monk(Greek)","mi","mil","Milles Melode, (Greek)","saint, monk","NULL","NULL","0","NULL","0","2009-05-08","15","Св. Миллиса монаха (Греч.).","2009-05-08","2009-05-08","5","Cuviosul Mil făcătorul de cântări","2009-05-08","5","Στ. Milles το Melode, μοναχός (ελληνικά) "
"2133","0000-00-00 00:00:00","-0800-01-01 00:00:01","-0701-12-31 23:59:59","false",,,"Prophet Isaiah  ..","Prophet Isaiah (8th c. B.C.).","is","isa","Isaiah (8th c. B.C.).","prophet","NULL","NULL","0","NULL","0","-0701-05-09","1","Прор. Исаии (VIII в. до Р.Х.).","-070-05-09","-070-05-09","4","Sfântul Prooroc Isaia ","-070-05-09","4","Προφήτης Ησαΐας (8ος αι B.C.). "
"2134","0000-00-00 00:00:00","0249-01-01 00:00:01","0249-12-31 23:59:59","false",,,"Martyr Christopher  ..","Martyr Christopher of Lycia, and with him Martyrs Callinica and Aquilina (249).","ch","chr","Christopher @ Lycia, ; with him Callinica ; Aquilina (249).","martyrs, martyr","NULL","NULL","0","NULL","0","0249-05-09","2","Мч. Христофора (ок. 250).","0249-05-09","0249-05-09","5","Sfântul Mucenic Hristofor . Sfintele 2 femei Muceniţe Calinica şi Achilina care au crezut prin Sfântul Mucenic Hristofor","0249-05-09","5","Μάρτυρος Christopher της Λυκίας, και μαζί του Μαρτύρων Callinica και Aquilina (249). "
"2135","0000-00-00 00:00:00","2009-01-01 00:00:01","2009-12-31 23:59:59","false",,,"Translation of  ..","Translation of the relics of St. Nicholas the Wonderworker from Myra to Bari, in 1087.","ni","nic","Translation @ relics @ Nicholas Wonderworker from Myra to Bari, in 1087.","saint","NULL","NULL","0","NULL","0","2009-05-09","3","Перенесение мощей святителя и чудотворца Николая из Мир Ликийских в Бар (1087).","2009-05-09","2009-05-09","3","Aducerea moaştelor celui între sfinţi Părintele nostru Nicolae făcătorul de minuni din Mira în cetatea Bari (stihiri la vecernie)","2009-05-09","3","Μετάφραση από τα λείψανα του Αγίου Νικολάου του Θαυματουργού από Μύρα σε Μπάρι, το 1087. "
"2136","0000-00-00 00:00:00","1911-01-01 00:00:01","1911-12-31 23:59:59","false",,,"Venerable Joseph  ..","Venerable Joseph of Optina (1911).","jo","jos","Joseph @ Optina (1911).","venerable","NULL","NULL","0","NULL","0","1911-05-09","4","Прп. Иосифа Оптинского (1911).",,,"0","Cuviosul Iosif de la Optina (1911).",,"0","Σεβάσμιος Ιωσήφ του Optina (1911)."
"2137","0000-00-00 00:00:00","1938-01-01 00:00:01","1938-12-31 23:59:59","false",,,"New Hieromartyr  ..","New Hieromartyr Demetrius priest (1938).","de","dem","Demetrius  (1938).","hieromartyr, new, martyr, priest","NULL","NULL","0","NULL","0","1938-05-09","5","Сщмч. Димитрия пресвитера (1938).",,,"0","Noul Mucenic Sfintit Demetrius preot (1938).",,"0","Νέα Ιερομάρτυρος ιερέας Δημήτριος (1938)."
"2138","0000-00-00 00:00:00","1939-01-01 00:00:01","1939-12-31 23:59:59","false",,,"New Hieromartyr  ..","New Hieromartyr Basil priest (1939).","ba","bas","Basil  (1939).","hieromartyr, new, martyr, priest","NULL","NULL","0","NULL","0","1939-05-09","6","Сщмч. Василия пресвитера (1939).",,,"0","Noul Mucenic Sfintit Vasile preot (1939).",,"0","Νέα Ιερομάρτυρος Βασίλης ιερέα (1939)."
"2139","0000-00-00 00:00:00","0501-01-01 00:00:01","0600-12-31 23:59:59","false",,,"Venerable Shio  ..","Venerable Shio Mgvime, monk, of Georgia (6th c.) (Georgia).","sh","shi","Shio Mgvime, , @ Georgia (6th c.).","venerable, monk, georgia","NULL","NULL","0","NULL","0","0501-05-09","7","Прп. Шио Мгвимского (VI) (Груз. ).",,,"0","Cuviosul Shio Mgvime, călugăr, al Georgiei (6th c.) (Georgia).",,"0","Σεβάσμιος Shio Mgvime, μοναχός, της Γεωργίας (6ος αι) (Γεωργία)."
"2140","0000-00-00 00:00:00","1775-01-01 00:00:01","1775-12-31 23:59:59","false",,,"Translation of  ..","Translation of the relics (1775) of Child-martyr Gabriel of Slutsk (1690).","ga","gab","Translation @ relics (1775) @ Child-martyr Gabriel @ Slutsk (1690).","martyr","NULL","NULL","0","NULL","0","1775-05-09","8","Перенес. мощей мч. Гавриила, младенца Белостокского.",,,"0","Aducerea de relicve (1775) a Copilului-martir Gabriel de Slutsk (1690).",,"0","Μετάφραση από τα λείψανα (1775) του παιδιού-μάρτυρα Γαβριήλ του Slutsk (1690)."
"2141","0000-00-00 00:00:00","0250-01-01 00:00:01","0250-12-31 23:59:59","false",,,"Martyr Epimachus  ..","Martyr Epimachus of Pelusium, who suffered at Alexandria (250).","ep","epi","Epimachus @ Pelusium, who suffered @ Alexandria (250).","martyr","NULL","NULL","0","NULL","0","0250-05-09","9","Мч. Епимаха Нового, Александрийского.","0250-05-09","0250-05-09","67","Sfântul Mucenic Epimah","0250-05-09","67","Epimachus Μάρτυρος του Πηλουσιώτης, ο οποίος υπέστη στην Αλεξάνδρεια (250). "
"2142","0000-00-00 00:00:00","0362-01-01 00:00:01","0362-12-31 23:59:59","false",,,"Martyr Gordion  ..","Martyr Gordion at Rome (362).","go","gor","Gordion @ Rome (362).","martyr","NULL","NULL","0","NULL","0","0362-05-09","10","Мч. Гордиaна Римского.","0362-05-09","0362-05-09","7","Sfântul Mucenic Gordian","0362-05-09","7","Gordion Μάρτυρος στη Ρώμη (362). "
"2143","0000-00-00 00:00:00","1400-01-01 00:00:01","1400-12-31 23:59:59","false",,,"Venerable Nicholas,  ..","Venerable Nicholas, who lived in Vuneni, of Larissa in Thessaly (1400).","ni","nic","Nicholas, who lived in Vuneni, @ Larissa in Thessaly (1400).","venerable","NULL","NULL","0","NULL","0","1400-05-09","11","Прпмч. Николая Фессалийского.","1400-05-09","1400-05-09","8","Sfântul Cuvios Mucenic Nicolae cel Nou din Vunena","1400-05-09","8","Σεβάσμιος Νίκολας, ο οποίος έζησε στην Vuneni, της Λάρισας στη Θεσσαλία (1400). "
"2144","0000-00-00 00:00:00","1225-01-01 00:00:01","1225-12-31 23:59:59","false",,,"Zaraysk Icon  ..","Zaraysk Icon of St. Nicholas the Wonderworker (1225).","za","zar","Zaraysk Icon @ Nicholas Wonderworker (1225).","saint","NULL","NULL","0","NULL","0","1225-05-09","12","Зарайской иконы свт. Николая Чудотворца (1225).",,,"0","Zaraysk Icoana Sf. Nicolae Wonderworker (1225).",,"0","Zaraysk Icon του Αγίου Νικολάου του Θαυματουργού (1225)."
"2145","0000-00-00 00:00:00","0001-01-01 00:00:01","0100-12-31 23:59:59","false",,,"Apostle Simon  ..","Apostle Simon the Zealot (1st. c.).","si","sim","Simon Zealot (1st. c.).","saint, apostle","NULL","NULL","0","NULL","0","0100-05-10","1","Апостола Симона Зилота (I).","0100-05-10","0100-05-10","2","Sfântul Apostol Simon Zilotul, adică râvnitorul, care se numeşte şi Natanail","0100-05-10","2","Απόστολος Σίμων ο Κανανίτης (1st. αι.) "
"2146","0000-00-00 00:00:00","1226-01-01 00:00:01","1226-12-31 23:59:59","false",,,"St. Simon, bishop  ..","St. Simon, bishop of Vladimir and Suzdal (Kiev Caves) (1226).","si","sim","Simon, @ Vladimir ; Suzdal (Kiev Caves) (1226).","saint, bishop","NULL","NULL","0","NULL","0","1226-05-10","2","Свт. Симона, чудотворца Печерского, еп. Владимирского и Суздальского, в Киеве, в Ближних пещерах почивающего (1226).",,,"0","Sf. Simon, episcop de Vladimir şi Suzdal (Kiev Caves) (1226).",,"0","Στ. Simon, επίσκοπος του Vladimir και Suzdal (Κίεβο Σπήλαια) (1226)."
"2147","0000-00-00 00:00:00","0251-01-01 00:00:01","0251-12-31 23:59:59","false",,,"Martyrs Philadelphus,  ..","Martyrs Philadelphus, Cyprian, Alphaeus, Onesimus, Erasmus, and 14 others, in Sicily (251).","ph","phi","Philadelphus, Cyprian, Alphaeus, Onesimus, Erasmus, ; 14 others, in Sicily (251).","martyrs","NULL","NULL","0","NULL","0","0251-05-10","3","Мчч. Алфия, Филадельфа, Киприана, Онисима, Еразма и иных (251).","0251-05-10","0251-05-10","3","Sfinţii Mucenici şi fraţi Alfiu, Filadelf şi Ciprian","0251-05-10","3","Μαρτύρων Φιλάδελφος, Κυπριανός, Αλφαίου, Επίσκοπος Βυζαντίου Ονήσιμος, Erasmus, και 14 άλλων, στη Σικελία (251). "
"2148","0000-00-00 00:00:00","0301-01-01 00:00:01","0400-12-31 23:59:59","false",,,"Martyr Hesychius  ..","Martyr Hesychius of Antioch (4th c.).","he","hes","Hesychius @ Antioch (4th c.).","martyr","NULL","NULL","0","NULL","0","0301-05-10","4","Мч. Исихия Антиохийского (IV).","0301-05-10","0301-05-10","4","Prea Cuviosul Părintele nostru Isihie Mărturisitorul","0301-05-10","4","Ησύχιος Μάρτυρος Αντιοχείας (4ος αι). "
"2149","0000-00-00 00:00:00","0365-01-01 00:00:01","0365-12-31 23:59:59","false",,,"Venerable Isidora  ..","Venerable Isidora the Fool of Tabenna (Egypt) (365).","is","isi","Isidora Fool @ Tabenna (Egypt) (365).","venerable","NULL","NULL","0","NULL","0","0365-05-10","5","Прп. Исидоры юродивой (IV).",,,"0","Isidora Cuviosul Fool de Tabenna (Egipt) (365).",,"0","Σεβάσμια Isidora το Fool των Tabenna (Αίγυπτος) (365)."
"2150","0000-00-00 00:00:00","0401-01-01 00:00:01","0500-12-31 23:59:59","false",,,"Blessed Thais  ..","Blessed Thais (Taisia) of Egypt (5th c.).","th","tha","Blessed Thais (Taisia) @ Egypt (5th c.).",,"NULL","NULL","0","NULL","0","0401-05-10","6","Блж. Таисии (V).",,,"0","Fericiţi Thais (Taisia) din Egipt (c. 5-a).",,"0","Μακάριοι Ταϊλανδοί (Taisia) της Αιγύπτου (5ος αι.)"
"2151","0000-00-00 00:00:00","1584-01-01 00:00:01","1584-12-31 23:59:59","false",,,"Blessed Simon  ..","Blessed Simon of Yurievits and Zharki, fool-for-Christ (1584).","si","sim","Blessed Simon @ Yurievits ; Zharki,  (1584).","fool-for-Christ","NULL","NULL","0","NULL","0","1584-05-10","7","Блж. Симона Юрьевецкого, юродивого (1584).",,,"0","Fericitul Simon din Yurievits şi Zharki, nebunul-pentru-Hristos (1584).",,"0","Ευλογημένη Simon της Yurievits και Zharki, ανόητος-για-Χριστού (1584)."
"2152","0000-00-00 00:00:00","1654-01-01 00:00:01","1654-12-31 23:59:59","false",,,"Icon of the Mother  ..","Icon of the Mother of God 'Kiev-Bratsk' (1654).","ic","ico","Icon @ Mother @ God 'Kiev-Bratsk' (1654).",,"NULL","NULL","0","NULL","0","1654-05-10","8","Киево-Братской иконы Божией Матери (1654).",,,"0","Icoana Maicii Domnului de la Kiev '-Bratsk' (1654).",,"0","Εικόνα της Μητέρας του Θεού Κιέβου «Bratsk» (1654)."
"2153","0000-00-00 00:00:00","0501-01-01 00:00:01","0600-12-31 23:59:59","false",,,"Venerable Laurence,  ..","Venerable Laurence, monk, of Egypt (6th c.).","la","lau","Laurence, , @ Egypt (6th c.).","venerable, monk","NULL","NULL","0","NULL","0","0501-05-10","9","Прп. Лаврентия, Египетского.","0501-05-10","0501-05-10","5","Prea Cuviosul Părintele nostru Lavrentie","0501-05-10","5","Σεβάσμιος Laurence, μοναχός, της Αιγύπτου (6ος αι.) "
"2154","0000-00-00 00:00:00","2009-01-01 00:00:01","2009-12-31 23:59:59","false",,,"Venerable Dionisius  ..","Venerable Dionisius of Radonezh (14-15th c.).","di","dio","Dionisius @ Radonezh (14-15th c.).","venerable","NULL","NULL","0","NULL","0","1450-05-10","10","Прп. Дионисия Радонежского (XIV-XV).",,,"0","Dionisius Cuviosul de Radonej (14-c. 15).",,"0","Σεβάσμιος Dionisius του Radonezh (14-15ος αι)."
"2155","0000-00-00 00:00:00","1670-01-01 00:00:01","1670-12-31 23:59:59","false",,,"Translation of  ..","Translation of relics (1670) of Martyr Basil of Mangazea (Siberia) (1602).","tr","tra","(1670) @ Basil @ Mangazea (Siberia) (1602).","martyr, translation of relics","NULL","NULL","0","NULL","0","1670-05-10","11","Перенес. мощей прав. Василия Мангазейского, Сибирского.",,,"0","Traducere de relicve (1670) din Mucenic Vasile din Mangazea (Siberia) (1602).",,"0","Μετάφραση των λειψάνων (1670) του Μάρτυρος Βασίλειος Mangazea (Σιβηρία) (1602)."
"2156","0000-00-00 00:00:00","1787-01-01 00:00:01","1787-12-31 23:59:59","false",,,"St. Synesius  ..","St. Synesius of Irkutsk, friend of St. Sophronius (1787).","sy","syn","Synesius @ Irkutsk, friend @ Sophronius (1787).","saint","NULL","NULL","0","NULL","0","1787-05-10","12","Св. Синесия Иркутского, друга св. Софрония (1787).",,,"0","Sf. Synesius din Irkutsk, prieten de-al Sf. Sofronie (1787).",,"0","Αγ. Συνέσιος του Ιρκούτσκ, φίλος του Αγίου Σωφρόνιος Α Ιεροσολύμων (1787)."
"2157","0000-00-00 00:00:00","0520-01-01 00:00:01","0520-12-31 23:59:59","false",,,"St. Conleth,  ..","St. Conleth, hermit and bishop of Kildare (520) (Celtic & British).","co","con","Conleth,  ; @ Kildare (520).","saint, bishop, hermit, celtic, british","NULL","NULL","0","NULL","0","0520-05-10","13","Свт. Конлета, отшельника и еп. Килдарского (520) (Кельт. и Брит.).",,,"0","Sf. Conleth, pustnic şi episcop de Kildare (520) (Celtic & britanică).",,"0","Στ. Conleth, ερημίτης και επίσκοπος της Kildare (520) (Σέλτικ & βρετανικής)."
"2158","0000-00-00 00:00:00","0295-01-01 00:00:01","0295-12-31 23:59:59","false",,,"Hieromartyr Mocius  ..","Hieromartyr Mocius (Mucius), presbyter of Amphipolis in Macedonia (295).","mo","moc","Mocius (Mucius), presbyter @ Amphipolis in Macedonia (295).","hieromartyr, martyr","NULL","NULL","0","NULL","0","0295-05-11","1","Сщмч. Мокия (ок. 295).","0295-05-11","0295-05-11","2","Sfântul Sfinţit Mucenic Mochie ","0295-05-11","2","Ιερομάρτυρος Mocius (Mucius), πρεσβύτερος της Αμφίπολης στη Μακεδονία (295). "
"2159","0000-00-00 00:00:00","0885-01-01 00:00:01","0885-12-31 23:59:59","false",,,"Holy Equals-to-the  ..","Holy Equals-to-the Apostles Methodius (885) and Cyril (869), first teachers of the Slavs.","me","met","Equals-to-the Methodius (885) ; Cyril (869), first teachers @ Slavs.","apostles, holy","NULL","NULL","0","NULL","0","0885-05-11","2","Равноапп. Мефодия (885) и Кирилла (869), учителей Словенских.",,,"0","Egal Sfânt-la-Apostolilor Metodiu (885) şi Cyril (869), cadre didactice primul slavi.",,"0","Ιερά Ίσο-προς-Αποστόλων Μεθοδίου (885) και Κυρίλλου (869), πρώτη καθηγητές των Σλάβων."
"2160","0000-00-00 00:00:00","0870-01-01 00:00:01","0870-12-31 23:59:59","false",,,"Equal-to-the-Apostles  ..","Equal-to-the-Apostles Rostislav, prince of Greater Moravia (870).","ro","ros"," Rostislav, prince @ Greater Moravia (870).","equal-to-the-apostles, apostles","NULL","NULL","0","NULL","0","0870-05-11","3","Равноапп. Ростислава, князя Великоморавского (870).",,,"0","Egalitate de-la-la-Apostoli Rostislav, principe al Moraviei Mari (870).",,"0","Ίσες-to-the-Απόστολοι Rostislav, πρίγκιπας της Μείζονος Μοραβίας (870)."
"2161","0000-00-00 00:00:00","1920-01-01 00:00:01","1920-12-31 23:59:59","false",,,"New Hieromartyr  ..","New Hieromartyr Michael priest (1920).","mi","mic","Michael  (1920).","hieromartyr, new, martyr, priest","NULL","NULL","0","NULL","0","1920-05-11","4","Сщмч. Михаила пресвитера (1920).",,,"0","Noul Mucenic Sfintit Michael preot (1920).",,"0","Νέα Ιερομάρτυρος Μιχαήλ ιερέα (1920)."
"2162","0000-00-00 00:00:00","1940-01-01 00:00:01","1940-12-31 23:59:59","false",,,"New Hieromartyr  ..","New Hieromartyr Alexander archbishop of Kharkov (1940).","al","ale","Alexander @ Kharkov (1940).","hieromartyr, new, martyr, archbishop, bishop","NULL","NULL","0","NULL","0","1940-05-11","5","Сщмч. Александра, архиеп. Харьковского (1940).",,,"0","Noul Mucenic Sfintit Alexandru arhiepiscop de la Harkov (1940).",,"0","Νέα Ιερομάρτυρος Αλεξάνδρου αρχιεπισκόπου Kharkov (1940)."
"2163","0000-00-00 00:00:00","1201-01-01 00:00:01","1300-12-31 23:59:59","false",,,"Venerable Sophronius,  ..","Venerable Sophronius, recluse of the Kiev Caves (13th c.).","so","sop","Sophronius, recluse @ Kiev Caves (13th c.).","venerable","NULL","NULL","0","NULL","0","1201-05-11","6","Прп. Софрония, затворника Печерского, в Дальних пещерах (XIII).",,,"0","Cuviosul Sofronie, pustnic Peşterilor din Kiev (al 13-lea C.).",,"0","Σεβάσμιος Σωφρόνιος Α Ιεροσολύμων, ερημίτης του Κιέβου Σπήλαια (13ος αι.)"
"2164","0000-00-00 00:00:00","1671-01-01 00:00:01","1671-12-31 23:59:59","false",,,"St. Joseph, metropolitan  ..","St. Joseph, metropolitan of Astrakhan (1671).","jo","jos","Joseph, metropolitan @ Astrakhan (1671).","saint","NULL","NULL","0","NULL","0","1671-05-11","7","Сщмч. Иосифа, митр. Астраханского (1672).",,,"0","Sf. Iosif, Mitropolit al Astrahan (1671).",,"0","Αγίου Ιωσήφ, μητροπολίτης Αστραχάν (1671)."
"2165","0000-00-00 00:00:00","1325-01-01 00:00:01","1325-12-31 23:59:59","false",,,"St. Nicodemus  ..","St. Nicodemus of Pech, archbishop of Serbia (Mt. Athos) (1325).","ni","nic","Nicodemus @ Pech, @ Serbia (Mt. Athos) (1325).","saint, archbishop, bishop","NULL","NULL","0","NULL","0","1325-05-11","8","Свт. Никодима, архиеп. Сербского (1325).",,,"0","Sf. Nicodim de PECH, arhiepiscop al Serbiei (Mt. Athos) (1325).",,"0","Αγ. Νικόδημος της Pech, αρχιεπίσκοπος της Σερβίας (Ορους) (1325)."
"2166","0000-00-00 00:00:00","1808-01-01 00:00:01","1808-12-31 23:59:59","false",,,"New Martyrs Dioscorus  ..","New Martyrs Dioscorus and Argyrus of Thessalonica (1808) (Greek).","di","dio","Dioscorus ; Argyrus @ Thessalonica (1808).","new, martyrs, greek","NULL","NULL","0","NULL","0","1808-05-11","9","Новомчч. Диоскора и Аргира (Греч.).","1808-05-11","1808-05-11","4","Sfântul Mucenic Dioscor cel Nou. Sfântul Noul Mucenic Arghiros Tesaloniceanul, care s-a nevoit la anul 1806","1808-05-11","4","Νεομάρτυρες Dioscorus και Argyrus της Θεσσαλονίκης (1808) (Ελληνικά). "
"2167","0000-00-00 00:00:00","0330-01-01 00:00:01","0330-12-31 23:59:59","false",,,"Commemoration  ..","Commemoration of the Founding of Constantinople (330).","fo","fou","of Founding @ Constantinople (330).","commemoration","NULL","NULL","0","NULL","0","0330-05-11","10","Воспоминание основания Константинополя (330).","0330-05-11","0330-05-11","3","Pomenirea facerii, adică a înnoirii de Dumnezeu păzitei măritei cetăţi a Constantinopolului, mai ales a închinării ei în paza şi ocrotirea preasfintei Născătoare de Dumnezeu (stihiri la vecernie)","0330-05-11","3","Εορτασμός της επετείου από την ίδρυση της Κωνσταντινούπολης (330). "
"2168","0000-00-00 00:00:00","0603-01-01 00:00:01","0603-12-31 23:59:59","false",,,"Venerable Comgall,  ..","Venerable Comgall, founder and abbot of Bangor (ca. 603) (Celtic & British).","co","com","Comgall, founder ;  @ Bangor (ca. 603).","venerable, abbot, celtic, british","NULL","NULL","0","NULL","0","0603-05-11","11","Прп. Комгалла, основателя и игумена Бангорского (Кельт. и Брит.).",,,"0","Comgall Venerabili, fondator şi stareţ al Bangor (aproximativ 603) (Celtic & britanică).",,"0","Σεβάσμιος Comgall, ιδρυτής και ηγούμενος της Bangor (περίπου 603) (Σέλτικ & βρετανικής)."
"2169","0000-00-00 00:00:00","2009-01-01 00:00:01","2009-12-31 23:59:59","false",,,"St. Bessarion,  ..","St. Bessarion, Archbishop of Larissa (Greek).","be","bes","Bessarion, Archof Larissa.","saint, archbishop, bishop, greek","NULL","NULL","0","NULL","0","2009-05-11","12","Свт. Виссариона, архиеп. Ларисского (Греч.).",,,"0","Sf. Bessarion, Arhiepiscop de Larissa (în greacă).",,"0","Άγιος Βησσαρίων, αρχιεπίσκοπος της Λάρισας (Ελληνικά)."
"2170","0000-00-00 00:00:00","2009-01-01 00:00:01","2009-12-31 23:59:59","false",,,"Martyr Acacius  ..","Martyr Acacius of Lower Moesia (Greek).","ac","aca","Acacius @ Lower Moesia.","martyr, greek","NULL","NULL","0","NULL","0","2009-05-11","13","Мч. Акакия из Нижней Моесии (Греч.).",,,"0","Acacius martir al Moesia Inferior (în greacă).",,"0","Ακάκιος Μάρτυρος της Κάτω Μοισία (Ελληνικά)."
"2171","0000-00-00 00:00:00","1235-01-01 00:00:01","1235-12-31 23:59:59","false",,,"New Martyr Olympia,  ..","New Martyr Olympia, abbess of Mitylene (1235) (Greek).","ol","oly","Olympia, s @ Mitylene (1235).","new, martyr, abbes, greek","NULL","NULL","0","NULL","0","1235-05-11","14","Мц. Олимпиады, игуменьи Митиленской (Греч.).",,,"0","Nou Mucenic Olympia, stareţa de Mitylene (1235) (în greacă).",,"0","Νεομάρτυρος Ολυμπία, ηγουμένη της Μυτιλήνης (1235) (Ελληνικά)."
"2172","0000-00-00 00:00:00","1771-01-01 00:00:01","1771-12-31 23:59:59","false",,,"Blessed Christesias,  ..","Blessed Christesias, called Christopher, of Garesja, Georgia (1771).","ch","chr","Blessed Christesias, called Christopher, @ Garesja, Georgia (1771).",,"NULL","NULL","0","NULL","0","1771-05-11","15","Блж. Христесии, нареченного Христофором (1771) (Груз.).",,,"0","Fericiţi Christesias, numit Christopher, de Garesja, Georgia (1771).",,"0","Μακάριοι Christesias, που ονομάζεται Christopher, της Garesja, Γεωργία (1771)."
